id,name,references,strong,close,total
b22941095,Private Vivian Barber,1,0,1,1
b22941101,Sergeant Perrin Blackham,1,0,1,1
b22941113,Private T. Dawson,1,0,1,1
b22941125,Private Len Fitzsimons,2,2,0,2
b22941137,Private Charles Gray,2,0,8,8
b22941149,Private Herbert Gosden,2,1,1,2
b22941150,Private Andrew Hacket,1,0,1,1
b22941162,Private Walter Juttner,1,0,1,1
b22941174,Private W. Jenkins,1,0,2,2
b22941186,Private Charles King,1,0,5,5
b22941198,Private Keith Noyes,1,0,1,1
b22941204,Private J. W. (Jack) O'Connor,2,2,4,6
b22941216,Phillip Pittaway,2,1,1,2
b22941228,Private O. Regnier,3,1,0,1
b2294123x,Private David Francis Swan,3,3,3,6
b22941241,Private William Smith,2,4,19,23
b22941253,Clarence Story,1,0,1,1
b22941265,Private Leslie Udy,2,1,1,2
b22941277,Lance Corporal Arnold Wade,2,1,1,2
b22941289,Private W. Vawser,2,0,1,1
b22941290,Herbert Wheeler,1,0,0,0
b22941307,Sapper G. A. (Gustaf Albin) Gustafson,1,1,0,1
b22941319,Private Llewellyn Williams,1,0,4,4
b22941320,Private W. M. (William Matthew) Colbert,1,0,4,4
b22941332,Captain Ernest Warren,1,0,1,1
b22941344,Walter Withy,1,0,1,1
b22941356,Sergeant Wallie O'Connor,1,1,3,4
b22941368,Trooper F. E. Hyde,1,1,7,8
b2294137x,Lieutenant T. Tierney,1,1,0,1
b22941381,Sergeant John Young,1,1,10,11
b22941393,Sergeant J. Bitmead,1,1,0,1
b2294140x,Corporal William Troy,1,1,1,2
b22941411,Sergeant William Royals,1,0,2,2
b22941423,Captain George F. Evans,1,1,6,7
b22941435,Signaller Charles Beauchamp,2,2,0,2
b22941447,Private Edward Bellis,1,0,0,0
b22941459,Private Thomas Ritch,1,0,0,0
b22941460,Edward Crowe,2,0,2,2
b22941472,Frederick Harrison,1,0,1,1
b22941484,Private W. Clasohm,1,0,1,1
b22941496,Private Ross Stephens,2,2,5,7
b22941502,Private Robert Burton,1,0,2,2
b22941514,Private Frederick Taylor,2,0,8,8
b22941526,Private Archibald Pengel,2,1,1,2
b22941538,Sapper Claude Chegwidden,1,0,1,1
b2294154x,Lance-Corporal Stanley Wright,1,0,2,2
b22941551,Private F. Jones,1,0,10,10
b22941563,Private H. Jones,1,0,11,11
b22941575,Private Edgar Williams,3,2,27,29
b22941587,Driver Edward Lawler,2,1,3,4
b22941599,Private Harold Tobitt,1,0,1,1
b22941605,Driver Arthur Cracknell,1,1,0,1
b22941617,Private John Lamont,1,1,0,1
b22941629,Lance Corporal J. J. (John James) Nelson,3,4,11,15
b22941630,Private John Hugo Graetz,2,2,0,2
b22941642,Private J. Bennett,1,0,5,5
b22941654,Lieutenant W. W. (Wallace Westerfield) Baker,1,2,6,8
b22941678,Private E. D. (Eden Dennis) Connor,1,1,1,2
b2294168x,Lieutenant A. R. (Alexander Ralph) Walker,2,2,11,13
b22941691,Lieutenant Henry Arthur Kinnish,2,2,0,2
b22941708,Sergeant J. (John) Wilcock,1,1,0,1
b2294171x,Private Hermann Fischer,1,1,3,4
b22941721,Private S. J. (Samuel Joseph) Bawden,2,1,4,5
b22941733,An Adelaide D.C.M.,1,1,0,1
b22941745,Private Herbert Green,1,2,3,5
b22941757,Private Thomas Twigden,1,1,1,2
b22941769,Private C. (Charles) Hocking,1,1,2,3
b22941770,Private Edward McAuliffe,2,1,2,3
b22941782,Private Christopher Lown,3,4,2,6
b22941800,Captain Arthur Ball,1,0,4,4
b22941812,Private C. Williams,2,1,17,18
b22941824,Lance-Sergeant Melville Pilgrim,1,0,1,1
b22941836,Sergeant George Harrison,2,0,8,8
b22941848,Private T. Fogarty,2,1,2,3
b2294185x,Trooper R. Bannon,2,1,2,3
b22941861,Lieutenant Rufus Ford,1,0,1,1
b22941873,Private Hartley Oborn,1,0,1,1
b22941885,Lance-Corporal Stanley Wright,2,0,4,4
b22941897,Lance-Corporal Harold Simcock,2,0,2,2
b22941903,Private Horace Stringer,4,1,2,3
b22941915,Private John McGregor,2,0,2,2
b22941927,Private Errol Atkinson,2,1,2,3
b22941939,Private E. Green,1,0,8,8
b22941940,Private Gregory Perez,2,0,2,2
b22941952,Lance Corporal Cyril Andrew,1,0,1,1
b22941964,Driver Archibald Tregilgas,2,0,1,1
b22941976,Leslie Williams,1,0,2,2
b22941988,Hurtle Marshman,2,0,1,1
b2294199x,John McMahon,2,2,3,5
b22942002,Lieutenant Edwin Johnson,1,1,2,3
b22942014,Private Leslie Galloway,1,1,1,2
b22942026,Sergeant E. Quinlan,1,1,0,1
b22942038,Private Arthur Penna,1,1,0,1
b2294204x,Private Victor Hepworth,1,1,0,1
b22942051,Private Alfred Halliday,1,0,0,0
b22942063,Corporal Gordon Rinder,1,1,0,1
b22942075,Second Lieutenant T. Howden,3,2,1,3
b22942087,Private Arthur Hollow,1,2,1,3
b22942099,Private E. Collins,2,1,11,12
b22942105,Lance Corporal Alan Rodgers,1,1,0,1
b22942117,Sapper B. Adams,2,1,7,8
b22942129,Corporal Frank Ellison,2,1,1,2
b22942130,Private Arthur Cornelius,1,1,0,1
b22942142,Private Charles Ferguson,2,2,3,5
b22942154,Frank Langley,1,1,0,1
b22942166,Private J. Kloss,1,1,1,2
b22942178,Private Ernest Lethbridge,2,1,2,3
b2294218x,Private G. Stubington,1,1,0,1
b22942191,Milton Searle,2,1,1,2
b22942208,Private Lewis Northcott,2,1,0,1
b2294221x,Private Frank Myers,2,2,2,4
b22942221,Private George Stratford,2,2,2,4
b22942233,Gordon Anderson,1,1,1,2
b22942245,Lieutenant Waldemar Hawkes,1,1,1,2
b22942257,Private Archibald Amber,1,1,0,1
b22942269,Private Bob Dorling,2,1,3,4
b22942270,Frank Comley,2,2,0,2
b22942282,Harry Herbert,1,1,1,2
b22942300,Private W. Sim,1,2,1,3
b22942312,Private A. Sim,1,2,1,3
b22942324,Ross Maxwell,1,1,0,1
b22942336,Corporal Walter Hass,1,1,0,1
b22942348,Private Richard Darley,2,0,0,0
b2294235x,Corporal Horace Munt,1,1,1,2
b22942361,Private Sydney White,1,1,7,8
b22942373,Private Charles Dalton,2,2,1,3
b22942385,Private Hugh McMutrie,2,1,1,2
b22942397,Sapper Lyndon Bigg,2,2,1,3
b22942403,Private Arthur Philbey,3,3,1,4
b22942415,Private Martin Neagle,2,1,0,1
b22942427,Corporal Herbert Hetzel,2,2,0,2
b22942439,Fred Kirk,2,1,5,6
b22942440,Private William Gibbs,2,2,1,3
b22942452,Private Leslie Cosgrove,2,1,2,3
b22942464,Private Kingsley Bidgood,2,1,2,3
b22942476,Private Harold Page,2,2,4,6
b22942488,Private Wilfrid (sic) Clarke,1,1,3,4
b2294249x,Private Charles Edgar Morris Turner,1,2,2,4
b22942506,William Roby Fletcher,1,1,2,3
b22942518,Private Bernard McCue,1,2,0,2
b2294252x,Alfred Ernest Gee,1,1,0,1
b22942531,Private Frank Brown,3,3,22,25
b22942543,Private G. H. (George Harry) Wright,1,2,5,7
b22942555,Private Harry Osborne,2,3,3,6
b22942567,Private Percy Beaglehole,2,1,1,2
b22942579,Private Walter Russell Wigglesworth,1,1,1,2
b22942580,Lieutenant John Bain Moncrieff,1,1,1,2
b22942592,Corporal Frank L. (Snowy) Riggs,1,2,0,2
b22942609,Private Walter J. McDermott,1,1,0,1
b22942610,Private B. A. (Benjamin Alexander) Nicholson,1,2,2,4
b22942622,Sergeant George C. Vercoe,1,1,0,1
b22942634,Lance Corporal Archibald George Story,2,2,5,7
b22942646,Private J. H. (Jack) Wright,2,2,14,16
b22942658,Private James Francis Kay,2,3,3,6
b2294266x,Private George R. Quinn,3,3,6,9
b22942671,Private John Perry,2,2,1,3
b22942683,Private John Robinson,2,2,4,6
b22942695,Private William Gordon Gillard,3,3,1,4
b22942701,Sergeant Stanislaus Geoffrey McGuire,2,1,0,1
b22942713,Private Herbert T. Niehus,1,0,0,0
b22942725,Private D. V. Brown,3,4,62,66
b22942737,Private Henry Pollard,1,1,3,4
b22942749,Private Patrick McLean,2,2,5,7
b22942750,Private W. C. (Snowy) Baker,2,2,11,13
b22942762,Corporal Frederick A. Stone,1,2,6,8
b22942774,Private Herbert John (Joe) Leach,2,2,0,2
b22942786,Private Alfred George Smith,2,3,33,36
b22942798,Private Walter E. Millard,2,3,0,3
b22942804,Signaller R. D. McBeath,3,3,1,4
b22942816,Private William Cameron,1,1,1,2
b22942828,Private Alfred C. Keays,2,1,1,2
b2294283x,Private Leslie Gardener,4,3,9,12
b22942841,Sergeant Stanley L. Wald,2,1,4,5
b22942853,Lance Corporal Louis Mayne Winton,2,1,3,4
b22942865,Clarence Horace Quintrell,1,0,1,1
b22942877,Alwynne Barlow,1,0,1,1
b22942889,Sapper Hubert G. (Gladstone) Males,2,1,4,5
b22942890,Bombardier Robert D. Burnside,2,2,2,4
b22942907,Private Wilfred Cheary,2,1,0,1
b22942919,Lieutenant George Jury,1,0,1,1
b22942920,Lance Corporal James Anderson Yuill,2,1,1,2
b22942932,Sergeant Leopold McMurray,2,1,1,2
b22942944,Private Victor Hurcomb,2,0,0,0
b22942956,Fred Martin,1,1,0,1
b22942968,Private Hurtle Leighton,1,1,0,1
b2294297x,Lance-Corporal Thomas Fidge,2,2,2,4
b22942981,Private Clement Pritchard,3,1,4,5
b22942993,Private H. Boehm,2,2,2,4
b22943006,Sergeant James Ayliffe,1,0,0,0
b22943018,Private H. Gooding,1,0,0,0
b2294302x,Private Oswald Graves,1,0,2,2
b22943031,Private Edwin Steer,1,0,1,1
b22943043,Corporal Leslie Sneyd,1,0,1,1
b22943055,George Smith,1,0,5,5
b22943067,Lieutenant John Sommerville,1,0,0,0
b22943079,Lance Corporal C. Slater,2,2,2,4
b22943080,Private Albert Townsend,2,0,3,3
b22943092,Ben Whyborn,1,0,0,0
b22943109,Sergeant-Major Leonard Wilson,1,0,1,1
b22943122,Gunner E. Gabrielson,1,0,1,1
b22943134,Private J. Westley,1,1,0,1
b22943146,Private Thomas Hefron,2,0,3,3
b22943158,Sergeant Major V. Mossop,1,0,0,0
b22943171,Private Cyril Edwards,1,0,3,3
b22943183,Private J. T. Closs,1,1,0,1
b22943195,Driver William Dolan,3,1,3,4
b22943201,Private L. Harvey,1,0,7,7
b22943225,Warrant Officer Gallagher,1,0,1,1
b22943237,Jack Hopkins,2,0,2,2
b22943249,Arthur Hooper,2,1,2,3
b22943250,Sergeant Harold Humphries,1,0,1,1
b22943262,Private Alfred Howe,1,0,1,1
b22943274,Private Edward Jones,1,0,6,6
b22943286,The late Private T. Joyce,2,0,5,5
b22943298,Private Jack Kohring,3,2,1,3
b22943304,Private Sidney Kerr,1,0,2,2
b22943316,Private W. Kirk,1,0,1,1
b22943328,Private O. Kiesewetter,1,0,1,1
b2294333x,Private G. Kluge,1,0,1,1
b22943341,Lance Corporal J. Ligertwood,1,0,0,0
b22943353,Private Albert Lampit,1,0,1,1
b22943365,Private Charlie Lawson,1,0,1,1
b22943377,Corporal R. Latimer,2,1,1,2
b22943389,Private H. Mitchell,1,0,4,4
b22943390,Private Jack Marr,1,0,2,2
b22943407,Lieutenant F. Measday,1,0,0,0
b22943419,Private Bob McNeil,1,0,1,1
b22943420,Clarrie North,1,0,1,1
b22943432,Second Lieutenant E. Olifent,1,0,1,1
b22943444,Private Frederick Paull,1,0,1,1
b22943456,Private Frederick Pearce,3,2,3,5
b22943468,Private William Reid,2,1,4,5
b2294347x,Private Allan Smart,2,2,2,4
b22943481,F. A. Eric Raymond,1,0,2,2
b22943493,Private Gordon Richardson,1,0,4,4
b2294350x,Private James Ryan,1,0,1,1
b22943511,Private John McGregor,1,0,1,1
b22943523,Private W. Lewis,1,1,11,12
b22943535,Private Roy Stanley Smith,1,1,11,12
b22943547,Frank Gillespie,1,0,0,0
b22943559,Lance Corporal C. H. V. (Charles Horace Victor) Mayman,1,0,1,1
b22943560,Gunner Regionald McRae,1,0,0,0
b22943572,Private J. A. (John Alexander) (Jack) White,1,0,42,42
b22943584,Sergeant Robert J. Woollacott,1,0,0,0
b22943596,An M.H.R. enlists,1,1,0,1
b22943602,Military Medal awarded,1,1,4,5
b22943614,Lance Corporal Walter Akeroyd,2,2,0,2
b22943626,Private Mick Byrne,1,1,0,1
b22943638,Corporal W. Barber,1,1,0,1
b2294364x,Private Thomas Chalmers,1,1,0,1
b22943651,Private H. Carriss,2,2,0,2
b22943663,Private Albert Charlton,1,1,0,1
b22943675,Private David Copeman,1,1,0,1
b22943687,Private Edward Dickens,1,1,0,1
b22943699,Soldier Dawson,1,1,1,2
b22943705,Private W. Hendry,1,1,0,1
b22943717,Private Sydney Henderson,1,1,1,2
b22943729,Private W. Kinross,1,1,0,1
b22943730,Lance Corporal Frederick B. Kappler,2,1,0,1
b22943742,Alfred Lobley,1,1,0,1
b22943754,Private Alex Moody,1,1,0,1
b22943778,Private Cecil McMurray,1,1,0,1
b2294378x,Gunner Allan Oliver,1,0,2,2
b22943791,Private Harry Shapley,3,0,1,1
b22943808,Private William Taylor,4,2,24,26
b2294381x,Private Frank Winter,2,1,14,15
b22943821,Corporal George Henry Wilson,1,1,4,5
b22943833,Private James Woolcock,2,2,1,3
b22943857,Private George Webb,1,1,2,3
b22943869,Private Dick Westley,3,1,1,2
b22943870,Private H. M. Osborn,1,0,1,1
b22943882,Private W. Hammer,1,0,2,2
b22943894,Private Victor Wyett,1,0,2,2
b22943900,Lance Corporal W. Eyles,1,0,1,1
b22943912,Private W. Madland,1,0,1,1
b22943924,Lance Corporal E. Feely,1,0,2,2
b22943936,Private A. Clutterbuck,1,0,0,0
b22943948,Private N. A. Lamming,1,1,0,1
b22943961,Private E. Pearce,1,0,4,4
b22943973,Private Clifford Allchurch,1,0,0,0
b22943985,Private G. Hampton,1,0,2,2
b22943997,Sapper C. Osborn,2,0,2,2
b2294400x,Adelaide D. C. M.,1,3,82,85
b22944011,Private Ernest Herbert Harvey,2,3,6,9
b22944023,Corporal (Rev.) Frank Doley,1,1,3,4
b22944035,Private George Arthur Butterick,1,1,0,1
b22944047,Private W. J. (William John) McKellar,1,1,0,1
b22944059,Lance Corporal John Coppin,1,1,0,1
b22944060,Private J. E. (James Ernest) Clifton,1,1,3,4
b22944072,Private Harold Wallace,1,1,2,3
b22944084,Private Frank Dearden,1,0,1,1
b22944096,Private J. Tomlins,1,0,0,0
b22944102,Lance Corporal W. Andrew,1,0,3,3
b22944114,Private Benno Nerlich,1,0,1,1
b22944126,Private R. Stasowinsky (sic),1,0,1,1
b22944138,Private Harold Sheehan,2,1,2,3
b2294414x,Lance Corporal F. Dumont,1,0,2,2
b22944151,Private Roy Ferguson,2,0,6,6
b22944163,Trooper Richard Heinrich,1,0,1,1
b22944175,Private Frank Dubricich,1,0,0,0
b22944187,Gunner Arthur Gilligan,1,0,1,1
b22944199,Private E. Gale,2,1,8,9
b22944205,Private Reginald Woodland,1,0,1,1
b22944217,Private Arthur Jackson,4,3,12,15
b22944229,Private Archie Milnes,1,0,1,1
b22944230,Private G. Bates,1,0,3,3
b22944242,Gunner William Rowatt,1,0,1,1
b22944254,Lieutenant W. Dodson,2,1,2,3
b22944266,Lieutenant Alfred Watts,1,0,2,2
b22944278,Gunner W. J. Head,1,0,23,23
b2294428x,Private Allan Beard,2,1,5,6
b22944291,Arthur Jacobs,2,1,2,3
b22944308,Private W. Parker,1,0,3,3
b22944321,Private Charles Miller,1,0,3,3
b22944333,Gunner Thomas Jones,2,1,18,19
b22944345,Driver Arthur Eddy,1,0,1,1
b22944357,Private James Larkin,1,0,2,2
b22944369,Gunner Geoffrey Dunhill,1,0,2,2
b22944370,Private Joe Jeffs,2,1,2,3
b22944382,Sergeant A. Thomas,1,0,3,3
b22944394,Sergeant Frank Ellery,2,1,3,4
b22944400,Sergeant J. Whittle,1,0,2,2
b22944412,Bombardier Edwin Overington,1,0,1,1
b22944424,Private Andrew Shillabeer,2,1,1,2
b22944436,Private James Smith,2,1,45,46
b22944448,Private David Gray,1,0,4,4
b2294445x,Bombardier Andrew Scott,1,0,2,2
b22944461,Private Michael Barnden,2,1,1,2
b22944473,Private Eugene O'Sullivan,1,0,1,1
b22944485,Roy McBurney,3,0,1,1
b22944497,Corporal E. Robertson,2,1,8,9
b22944503,Private George Stockham,2,1,1,2
b22944515,Corporal Henry Fuss,1,0,2,2
b22944527,Lance Corporal Wilfred Garrett,3,2,3,5
b22944539,Harold Howe,1,0,1,1
b22944540,Garnet Gill,1,0,1,1
b22944552,Corporal Philip Teare,2,1,2,3
b22944564,Eustace Allen,1,0,1,1
b22944576,Stanley Eggleton,1,0,1,1
b22944588,Private William Field,1,0,9,9
b2294459x,Private Walter Hills,2,1,13,14
b22944606,Trooper J. Dearman,2,1,2,3
b22944618,Gunner Arthur Bodholdt,1,0,1,1
b2294462x,Gunner Dan Murray,2,1,18,19
b22944631,Private Alfred Winckel,2,0,1,1
b22944643,Trooper Edward McPherson,2,0,2,2
b22944655,Captain Harold Annear,1,0,1,1
b22944667,Private E. Staples,2,1,1,2
b22944679,Private A. Johansson,1,0,2,2
b22944680,James Baker,2,1,8,9
b22944692,Gunner Lionel Nelson,1,0,1,1
b22944709,Lieutenant Frederick Harvey,2,0,6,6
b22944710,Private Gilbert Davis,2,1,8,9
b22944722,Gunner Elder Oborn,1,0,1,1
b22944734,Trooper Francis Kelly,1,0,5,5
b22944746,Frederick Cox,1,0,1,1
b22944771,Private Laurice Inglis,2,1,4,5
b22944783,Gunner W. Willis,2,1,2,3
b22944795,Sergeant Norman Watts,2,1,3,4
b22944801,Private Fred Kirk,3,3,8,11
b22944813,Private Bert Schemmell,2,1,0,1
b22944825,Private A. R. G. Dorling,1,1,0,1
b22944837,Private Will Rowe,2,1,4,5
b22944849,William Stephenson,2,0,3,3
b22944850,Private Arthur Buck,2,0,7,7
b22944862,Trooper Walter Litchfield,1,0,2,2
b22944874,Captain Charles Moule,1,0,1,1
b22944886,Private Claude Sowton,1,0,1,1
b22944898,Private H. Merrett,2,2,1,3
b22944904,Private W. Stewart,1,0,8,8
b22944916,Seymour Thomas,1,0,1,1
b22944928,Private C. Burton,1,0,2,2
b2294493x,Gunner Fred Knowling,2,0,2,2
b22944941,Private Roy Tilbrook,2,0,3,3
b22944953,Private Frank Havey,2,2,2,4
b22944965,Driver Harry Burgess,2,1,1,2
b22944977,Private R. Thomas,1,0,13,13
b22944989,Lieutenant Herbert Place,2,1,58,59
b22944990,Lieutenant Harrison Campbell,3,1,11,12
b22945003,Private Ernest Eley,1,0,1,1
b22945015,Fitter (Private) Hector Harvey,2,1,8,9
b22945039,Private James Rimmer,2,0,1,1
b22945040,Private Mark Reed,1,0,1,1
b22945052,Private William Stevens,3,1,7,8
b22945064,F. Stevens,1,0,1,1
b22945076,Private Herbert Salter,2,0,2,2
b22945088,Private Walter Williams,1,2,2,4
b2294509x,Driver R. Lakin,2,1,1,2
b22945106,Private Dick Reedman,2,3,2,5
b22945118,Private J. Davies,1,1,1,2
b2294512x,Private F. Brealey,1,1,0,1
b22945143,Corporal W. Brealey,1,1,0,1
b22945155,Second Lieutenant R. Nelson,1,2,2,4
b22945167,Private A. Rowe,1,1,1,2
b22945180,Private Joseph Gilbert,2,2,7,9
b22945192,Private Albert Millican,1,1,0,1
b22945209,Private F. Birks,1,1,1,2
b22945210,Private H. Goodall,1,1,0,1
b22945234,Private Gustav Sporn,2,2,0,2
b22945246,Corporal Rupert Foreman,1,1,0,1
b22945258,Private William Pengilly,1,1,0,1
b2294526x,Private Francis Anderson,2,1,5,6
b22945271,Corporal Francis Rattigan,1,1,1,2
b22945283,Private Alexander Calderwood,2,1,1,2
b22945295,Private A. Neall,2,1,0,1
b22945301,Lance Corporal Clem Ranford,1,1,0,1
b22945313,Lance Corporal Fred Leahy,2,3,1,4
b22945325,Sergeant Raymond Keogh,1,1,0,1
b22945337,Private Harold Young,2,1,21,22
b22945349,Corporal Gordon White,1,0,0,0
b22945350,Private Ednie George,1,2,6,8
b22945362,William Millburn,1,0,0,0
b22945374,Private Percy A. Gibbs,2,2,1,3
b22945386,Signaller Clement Moody,2,1,1,2
b22945398,Private Arthur Martin,2,2,9,11
b22945404,Private J. Clarke,1,1,6,7
b22945416,Driver George Fairchild,1,1,0,1
b22945428,Private Fred Gray,2,2,5,7
b2294543x,Sergeant Ralph Bradey,2,3,1,4
b22945441,Sergeant Henry Baker,1,1,3,4
b22945453,Private George Till,1,1,6,7
b22945465,Captain Brian Bayly,1,1,0,1
b22945477,Lance Corporal Keith Bennett,2,1,3,4
b22945489,Charles Ellis,1,1,2,3
b22945490,Private Edgar Patterson,2,1,3,4
b22945507,Sergeant-Farrier William Whitbread,2,1,1,2
b22945519,Private James Trowbridge,1,1,0,1
b22945520,Private Leslie Stirling,2,1,4,5
b22945532,Private E. Todd,3,2,6,8
b22945544,Signaller William Nevin,2,1,0,1
b22945556,Private D. Lindsay Llewelyn,2,1,0,1
b22945568,Private Leslie Munt,1,1,0,1
b2294557x,Gunner Andrew Prior,3,3,4,7
b22945581,Private John Smith,2,2,24,26
b22945593,Sergeant Albert Westley,1,1,1,2
b2294560x,Private Edgar Harvey,2,2,5,7
b22945611,Private Hubert Dack,3,1,2,3
b22945623,Trooper C. Leahy,1,0,1,1
b22945635,Private Fred Lunn,2,0,2,2
b22945647,Gunner David Gray,2,1,7,8
b22945659,Private William Welch,2,1,4,5
b22945660,Private Reginald Wynn,1,0,1,1
b22945672,Corporal Herbert Slee,1,0,1,1
b22945684,Private Marshall Slater,2,1,1,2
b22945696,Private Percy Amey,2,1,2,3
b22945702,Private F. Hammond,2,1,2,3
b22945714,Corporal H. Slade,1,0,1,1
b22945726,Private George Fraser,2,0,5,5
b22945738,Lieutenant George Wheaton,2,1,4,5
b2294574x,Corporal W. Shadforth,1,0,1,1
b22945751,Leslie Voce,2,0,2,2
b22945763,Corporal John Lang,1,0,2,2
b22945775,Private Leslie Hockey,2,1,4,5
b22945787,Leonard Borchers,2,1,1,2
b22945799,Driver Clarence Branerghan,2,0,1,1
b22945805,Private W. Baker,1,0,7,7
b22945817,Private Alfred Bignell,3,2,1,3
b22945829,Albert Carson,1,0,1,1
b22945830,Private Horace Caston,1,0,1,1
b22945842,Private James Casey,1,0,2,2
b22945854,Private Charles Collins,1,0,2,2
b22945866,Private Herbert Eyles,1,0,1,1
b22945878,Private Max Gower,1,0,1,1
b2294588x,Private Frank Haylock,2,1,1,2
b22945891,Private J. Hamlyn,1,0,1,1
b22945908,Captain Leslie D. Heming,1,0,1,1
b2294591x,Captain Leslie Heming,1,0,1,1
b22945921,Sergeant Arthur Napier,1,0,1,1
b22945933,Private Robert Parnell,1,0,1,1
b22945945,Driver William Page,2,0,15,15
b22945957,Gunner Sam Robinson,1,0,1,1
b22945969,Bugler William Stone,2,1,21,22
b22945970,Private Joe Williams,2,0,14,14
b22945982,Private Harold W. Wilson,3,1,30,31
b22945994,Private James Centennial Brown,1,1,11,12
b22946007,Corporal Frank E. Nourse,3,3,0,3
b22946019,Corporal Roy N. Jones,2,4,14,18
b22946020,Private C. Henry,1,1,5,6
b22946032,Gunner W. Gilles,1,2,0,2
b22946044,Private C. Bond,1,0,1,1
b22946056,Private W. Briggs,1,1,1,2
b22946068,Lance Corporal A. McAvaney,1,0,1,1
b2294607x,Corporal A. Wilsdon,1,0,1,1
b22946081,Private A. Reid,1,0,2,2
b22946093,Private J. Beinke,1,0,0,0
b2294610x,Private R. Dawson,1,0,1,1
b22946111,W. Russell,1,0,6,6
b22946123,Gunner H. Andreason,1,1,0,1
b22946135,Private E. Cameron,1,0,1,1
b22946147,Lieutenant H. Minerds,1,0,1,1
b22946159,Gunner J. Love,1,1,12,13
b22946172,Private A. Neale,1,0,1,1
b22946184,Private A. Holland,1,0,1,1
b22946196,Private Charles Edwards,1,2,4,6
b22946202,Lance Corporal J. Nankivell,1,0,0,0
b22946214,Private Frederick Warhurst,2,1,1,2
b22946226,Corporal John Reynolds,1,1,0,1
b22946238,Driver James Maslin,1,0,0,0
b22946251,Gunner Stanley Harvey,2,2,5,7
b22946263,Driver H. Comerford,1,1,0,1
b22946275,Corporal Herbert Mobbs,1,0,0,0
b22946287,James Smallacombe,1,1,0,1
b22946299,Private Douglas Walker,1,1,1,2
